Region, Date_x, Frequency_x, Estimated Unemployment Rate (%)_x, Estimated Employed_x, Estimated Labour Participation Rate (%)_x,Area, Date_y, Frequency_y, Estimated Unemployment Rate (%)_y, Estimated Employed_y, Estimated Labour Participation Rate (%)_y,Region.1,longitude,latitude
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 30-06-2019, Monthly,23.08,4745178.0,45.23,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-07-2019, Monthly,16.22,4826560.0,42.17,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-08-2019, Monthly,30.94,4558306.0,48.23,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 30-09-2019, Monthly,16.36,5127956.0,44.72,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-10-2019, Monthly,24.17,4798833.0,46.07,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 30-11-2019, Monthly,16.59,4875763.0,42.48,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-12-2019, Monthly,29.56,4603484.0,47.4,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-01-2020, Monthly,16.21,5062293.0,43.74,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 29-02-2020, Monthly,27.19,4570108.0,45.37,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-03-2020, Monthly,23.92,4366148.0,41.4,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 30-04-2020, Monthly,41.61,4041050.0,49.85,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 31-05-2020, Monthly,34.22,3914193.0,42.78,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-01-2020, M,20.34,7693231,43.36,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 29-02-2020, M,25.77,7322942,44.21,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-03-2020, M,25.05,6641555,39.63,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 30-04-2020, M,43.22,5647630,44.38,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-05-2020, M,29.02,6437868,40.39,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 30-06-2020, M,26.7,6951934,42.14,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-07-2020, M,24.18,6800652,39.77,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-08-2020, M,33.5,7113788,47.32,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 30-09-2020, M,19.68,7132439,39.2,North,29.0588,76.0856
Haryana, 30-06-2020, Monthly,35.57,4357835.0,48.53,Rural, 31-10-2020, M,27.31,6698551,40.6,North,29.0588,76.0856
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 31-05-2019, Monthly,13.68,2045760.0,44.23,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 30-06-2019, Monthly,11.43,1957081.0,41.18,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 31-07-2019, Monthly,20.59,1916824.0,44.91,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 31-08-2019, Monthly,18.56,1969248.0,44.91,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 30-09-2019, Monthly,15.98,2039804.0,45.02,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-07-2020, M,24.31,2229456,48.25,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-08-2020, M,15.79,2029740,39.42,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 30-09-2020, M,12.04,2237480,41.54,North,31.1048,77.1734
Himachal Pradesh, 31-10-2019, Monthly,15.81,1946957.0,42.81,Rural, 31-10-2020, M,13.46,2123965,40.01,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 31-01-2020, M,16.83,2287632,45.5,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 29-02-2020, M,16.84,2180268,43.3,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 31-03-2020, M,18.76,2021858,41.04,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 30-04-2020, M,2.2,1131128,19.04,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 31-05-2020, M,26.95,1897639,42.7,North,31.1048,77.1734
Himachal Pradesh, 30-11-2019, Monthly,22.86,2024409.0,48.5,Rural, 30-06-2020, M,13.47,2199683,41.72,North,31.1048,77.1734
